caseid,barangay_code,barangay,province,municipality,age,gender,hh_size,income,consumption,gps_lat,gps_lon,duration,enumerator,submission_date
I001901,B105,Barangay 105,Cebu,Cebu Mun 5,18,female,2,11918.21,10761.94,7.153352,122.581061,740,enum_20,2025-09-06
I002055,B112,Barangay 112,Iloilo,Iloilo Mun 12,35,male,4,11447.81,6880.31,9.438494,125.124414,1368,enum_16,2025-05-02
I004278,B239,Barangay 239,Leyte,Leyte Mun 20,31,female,6,12576.19,10118.42,11.804289,122.069505,599,enum_01,2025-09-23
I003852,B217,Barangay 217,Agusan del Norte,Agusan Mun 8,43,male,3,13448.11,9394.71,9.44699,124.941901,867,enum_20,2025-07-10
I007858,B432,Barangay 432,Negros Occidental,Negros Mun 9,48,male,2,13397.2,8784.22,11.861554,125.080276,1555,enum_08,2025-01-29
I000387,B024,Barangay 024,Negros Occidental,Negros Mun 10,32,female,4,18334.28,18662.53,9.075101,124.815199,653,enum_17,2025-01-09
I003920,B220,Barangay 220,Iloilo,Iloilo Mun 4,18,female,3,12347.11,9669.64,6.929888,125.099559,1119,enum_18,2025-06-21
I006949,B382,Barangay 382,Iloilo,Iloilo Mun 1,38,male,4,14214.89,14843.36,11.825999,123.806213,696,enum_19,2025-08-19
I003810,B215,Barangay 215,Leyte,Leyte Mun 16,43,male,6,8549.18,8999.13,11.469289,122.776322,1139,enum_15,2025-02-02
I003064,B172,Barangay 172,Iloilo,Iloilo Mun 10,40,male,4,16066.58,13254.65,7.943801,123.292444,1264,enum_08,2025-03-13
I006434,B355,Barangay 355,Agusan del Norte,Agusan Mun 10,19,female,3,18265.19,12874.02,11.888128,122.11813,518,enum_03,2025-04-22
I002285,B126,Barangay 126,Negros Occidental,Negros Mun 10,39,female,7,14090.16,12522.02,9.021011,122.115144,1060,enum_14,2025-10-22
I004638,B260,Barangay 260,Bukidnon,Bukidnon Mun 9,32,female,4,12423.69,10985.51,8.109091,125.999583,650,enum_15,2025-04-30
I001882,B103,Barangay 103,Agusan del Norte,Agusan Mun 13,39,male,4,13817.75,11897.35,10.38146,122.494311,747,enum_20,2025-06-29
I006942,B382,Barangay 382,Iloilo,Iloilo Mun 1,40,male,5,13333.66,8346.35,10.285993,122.414938,421,enum_17,2025-05-02
I005423,B301,Barangay 301,Agusan del Norte,Agusan Mun 9,18,male,5,7675.61,6041.42,8.693843,124.236234,593,enum_03,2025-06-10
I002765,B155,Barangay 155,Leyte,Leyte Mun 3,68,male,3,11076.72,12137.66,10.808293,123.551133,683,enum_11,2025-10-27
I001763,B095,Barangay 095,Leyte,Leyte Mun 2,22,female,6,16101.14,15762.28,9.748774,124.689855,762,enum_12,2025-08-10
I006023,B332,Barangay 332,Bukidnon,Bukidnon Mun 5,48,male,5,12593.42,11576.86,11.459045,122.672767,648,enum_10,2025-10-18
I005258,B293,Barangay 293,Leyte,Leyte Mun 14,31,female,3,10830.97,9339.9,9.85611,123.122779,1101,enum_18,2025-01-26
I000695,B040,Barangay 040,Iloilo,Iloilo Mun 8,26,female,6,4672.03,3852.8,11.232603,125.988946,534,enum_13,2025-01-13
I003808,B215,Barangay 215,Leyte,Leyte Mun 16,26,female,1,8420.58,5176.13,8.853112,124.618258,1076,enum_01,2025-10-05
I004685,B262,Barangay 262,Iloilo,Iloilo Mun 6,23,female,3,8003.3,8341.03,10.269544,124.166657,1100,enum_13,2025-06-24
I000802,B046,Barangay 046,Iloilo,Iloilo Mun 11,31,female,4,13291.57,10727.29,9.671896,125.22197,1391,enum_03,2025-05-08
I003607,B202,Barangay 202,Iloilo,Iloilo Mun 5,35,male,3,6089.41,4567.93,10.192006,122.185301,901,enum_12,2025-01-05
I005794,B320,Barangay 320,Bukidnon,Bukidnon Mun 12,34,female,2,7102.69,7552.54,10.881172,124.289235,1245,enum_16,2025-03-03
I007306,B401,Barangay 401,Leyte,Leyte Mun 14,20,female,3,12710.27,13755.04,11.297422,125.082,739,enum_07,2025-05-25
I002664,B149,Barangay 149,Leyte,Leyte Mun 13,32,female,4,12388.5,12328.97,10.527911,123.595003,1726,enum_17,2025-01-30
I005433,B302,Barangay 302,Bukidnon,Bukidnon Mun 1,35,male,6,10111.54,9850.11,7.968719,123.378644,880,enum_13,2025-01-08
I001520,B083,Barangay 083,Leyte,Leyte Mun 16,52,male,3,6721.08,6027.26,6.01156,125.353231,933,enum_06,2025-09-20
I004303,B240,Barangay 240,Negros Occidental,Negros Mun 4,21,female,2,6547.7,6088.76,8.106143,125.787549,677,enum_19,2025-04-19
I007148,B394,Barangay 394,Iloilo,Iloilo Mun 6,55,male,8,16665.53,14796.14,6.194823,125.254267,730,enum_19,2025-08-11
I003269,B183,Barangay 183,Cebu,Cebu Mun 9,26,male,3,12968.05,13670.51,6.906234,123.724064,1359,enum_18,2025-05-05
I003867,B217,Barangay 217,Agusan del Norte,Agusan Mun 8,23,female,8,16568.92,12194.25,6.297381,122.822033,914,enum_06,2025-10-10
I007849,B432,Barangay 432,Negros Occidental,Negros Mun 9,26,female,2,11101.64,7389.29,8.994979,125.307816,830,enum_17,2025-07-20
I001594,B086,Barangay 086,Bukidnon,Bukidnon Mun 4,35,female,4,4481.77,4578.32,11.502319,124.890519,1091,enum_08,2025-03-30
I003982,B223,Barangay 223,Agusan del Norte,Agusan Mun 13,31,female,3,11735.13,9197.24,10.018432,125.870458,921,enum_15,2025-06-13
I003802,B215,Barangay 215,Leyte,Leyte Mun 16,35,male,4,12725.77,9173.59,11.922606,122.796715,880,enum_17,2025-07-22
I004194,B236,Barangay 236,Bukidnon,Bukidnon Mun 13,44,male,1,13269.85,9895.77,10.722928,125.315243,1054,enum_14,2025-07-08
I007056,B389,Barangay 389,Leyte,Leyte Mun 18,42,male,3,11099.33,8704.13,9.392599,122.089176,854,enum_20,2025-01-25
I004814,B269,Barangay 269,Leyte,Leyte Mun 10,52,male,2,3581.93,2580.53,6.026822,124.882464,819,enum_14,2025-03-24
I006585,B363,Barangay 363,Cebu,Cebu Mun 7,52,female,1,21206.57,22541.58,7.576239,125.45311,545,enum_13,2025-09-23
I003907,B219,Barangay 219,Cebu,Cebu Mun 8,58,female,3,10859.78,10529.38,7.940473,124.482852,835,enum_01,2025-01-17
I005050,B283,Barangay 283,Agusan del Norte,Agusan Mun 6,18,female,2,11036.12,6755.03,10.958039,124.63084,967,enum_02,2025-05-15
I000126,B009,Barangay 009,Cebu,Cebu Mun 8,28,female,7,12254.29,12195.0,9.185748,122.800209,1267,enum_19,2025-08-26
I006178,B341,Barangay 341,Leyte,Leyte Mun 15,32,male,4,12694.75,12815.59,7.842247,123.588689,1177,enum_11,2025-04-09
I006147,B338,Barangay 338,Bukidnon,Bukidnon Mun 7,37,male,5,8404.54,9038.88,7.306034,122.482427,326,enum_12,2025-09-07
I001780,B097,Barangay 097,Agusan del Norte,Agusan Mun 7,26,female,6,8295.34,7144.4,9.466584,125.95809,1127,enum_09,2025-03-15
I005500,B304,Barangay 304,Iloilo,Iloilo Mun 4,45,female,1,6981.99,6126.07,7.252486,125.554315,1145,enum_12,2025-07-24
I005860,B324,Barangay 324,Negros Occidental,Negros Mun 1,30,male,5,4698.27,3031.16,9.626736,124.091268,787,enum_06,2025-08-15
I006138,B338,Barangay 338,Bukidnon,Bukidnon Mun 7,26,male,3,14442.02,11223.84,7.494194,123.601552,628,enum_16,2025-08-09
I005796,B320,Barangay 320,Bukidnon,Bukidnon Mun 12,47,female,6,13686.45,10902.6,8.409853,123.339257,1087,enum_01,2025-08-12
I007344,B403,Barangay 403,Agusan del Norte,Agusan Mun 13,31,female,3,6418.11,5130.31,6.968986,125.420392,1005,enum_06,2025-09-22
I005915,B326,Barangay 326,Bukidnon,Bukidnon Mun 3,62,female,5,11960.11,8312.92,8.99978,125.725163,1135,enum_20,2025-01-31
I001966,B108,Barangay 108,Negros Occidental,Negros Mun 6,27,female,5,15635.83,10028.17,7.978803,125.50419,256,enum_11,2025-09-12
I005282,B294,Barangay 294,Negros Occidental,Negros Mun 2,18,female,3,9204.48,5546.03,8.382092,125.391205,766,enum_16,2025-10-21
I007108,B391,Barangay 391,Agusan del Norte,Agusan Mun 6,53,male,6,14071.61,11887.86,7.066752,123.490882,1367,enum_17,2025-07-23
I002818,B158,Barangay 158,Bukidnon,Bukidnon Mun 9,22,female,6,8000.63,7748.61,7.659283,122.215387,643,enum_18,2025-10-22
I000343,B021,Barangay 021,Cebu,Cebu Mun 11,19,female,7,11734.19,12339.04,8.089423,122.154233,884,enum_20,2025-08-09
I007171,B395,Barangay 395,Leyte,Leyte Mun 4,44,male,3,11163.1,10227.28,10.778846,124.07353,917,enum_04,2025-07-04
I005395,B300,Barangay 300,Negros Occidental,Negros Mun 8,32,female,6,11650.6,11972.15,10.196609,123.164449,425,enum_17,2025-03-14
I005930,B327,Barangay 327,Cebu,Cebu Mun 13,18,male,4,17621.87,12523.04,6.617551,123.340484,1028,enum_09,2025-03-04
I006994,B385,Barangay 385,Agusan del Norte,Agusan Mun 5,31,male,4,7009.73,4341.47,8.53443,124.091495,1155,enum_05,2025-02-16
I003256,B182,Barangay 182,Bukidnon,Bukidnon Mun 7,18,female,6,18327.83,14753.23,9.45507,125.041735,1469,enum_07,2025-04-28
I002120,B117,Barangay 117,Cebu,Cebu Mun 5,51,female,3,7083.69,6848.35,10.837782,125.196422,1109,enum_08,2025-07-22
I002369,B131,Barangay 131,Leyte,Leyte Mun 8,48,male,6,12566.91,9640.57,10.821152,124.427554,526,enum_06,2025-09-29
I003476,B195,Barangay 195,Cebu,Cebu Mun 4,53,male,3,11030.61,9830.47,11.437323,124.560214,1287,enum_03,2025-03-07
I006603,B364,Barangay 364,Iloilo,Iloilo Mun 8,32,male,4,13302.16,13690.44,8.099942,122.029226,1252,enum_03,2025-09-15
I007387,B406,Barangay 406,Iloilo,Iloilo Mun 5,29,female,4,15082.73,9797.66,6.336348,125.957826,617,enum_17,2025-02-04
I005811,B321,Barangay 321,Cebu,Cebu Mun 7,38,male,7,10303.95,6194.24,12.004038,125.445601,913,enum_11,2025-05-20
I004838,B270,Barangay 270,Negros Occidental,Negros Mun 4,41,female,2,14078.62,8524.46,7.287786,122.599779,505,enum_04,2025-06-26
I001531,B083,Barangay 083,Leyte,Leyte Mun 16,29,female,3,9244.67,5781.86,6.154496,123.258272,851,enum_16,2025-01-07
I005802,B321,Barangay 321,Cebu,Cebu Mun 7,43,male,5,11915.32,9434.74,8.862261,124.85777,1009,enum_07,2025-06-14
I006327,B349,Barangay 349,Agusan del Norte,Agusan Mun 9,24,female,7,12514.32,12453.67,8.093486,122.706643,1329,enum_16,2025-10-06
I006535,B360,Barangay 360,Negros Occidental,Negros Mun 12,59,male,4,11653.39,9402.77,10.65168,123.152241,1143,enum_18,2025-10-17
I002150,B118,Barangay 118,Iloilo,Iloilo Mun 4,33,female,5,15821.14,14429.02,10.733253,122.979528,632,enum_16,2025-01-30
I004095,B229,Barangay 229,Agusan del Norte,Agusan Mun 12,29,male,4,17087.62,12991.87,10.712947,125.38465,932,enum_13,2025-04-05
I003911,B219,Barangay 219,Cebu,Cebu Mun 8,38,male,7,18459.18,14464.24,7.865145,124.03501,935,enum_01,2025-01-15
I000407,B024,Barangay 024,Negros Occidental,Negros Mun 10,18,female,5,15448.08,11648.25,10.427034,122.31297,876,enum_03,2025-02-26
I006310,B348,Barangay 348,Negros Occidental,Negros Mun 8,34,male,6,8084.89,7754.17,11.240081,125.16361,822,enum_09,2025-03-15
I002557,B144,Barangay 144,Negros Occidental,Negros Mun 7,26,male,6,15131.7,9719.36,9.790766,123.51003,909,enum_17,2025-05-30
I000738,B043,Barangay 043,Agusan del Norte,Agusan Mun 9,19,female,4,18929.4,19496.44,11.503764,122.594622,897,enum_14,2025-08-24
I004370,B244,Barangay 244,Iloilo,Iloilo Mun 3,40,male,6,12991.23,10281.62,9.243438,123.096889,799,enum_03,2025-02-17
I003275,B183,Barangay 183,Cebu,Cebu Mun 9,24,female,4,14985.54,9647.68,7.321371,125.819058,788,enum_19,2025-10-04
I007100,B391,Barangay 391,Agusan del Norte,Agusan Mun 6,53,male,4,7966.04,5554.81,7.919329,124.058134,955,enum_05,2025-06-17
I005806,B321,Barangay 321,Cebu,Cebu Mun 7,29,male,4,8597.79,9015.28,6.581504,124.089851,807,enum_19,2025-07-23
I007665,B421,Barangay 421,Agusan del Norte,Agusan Mun 4,50,female,3,6874.14,7067.1,10.213915,125.088911,1192,enum_09,2025-03-09
I006742,B372,Barangay 372,Negros Occidental,Negros Mun 4,56,female,2,12085.07,10287.45,11.038601,123.471346,867,enum_19,2025-10-11
I004351,B243,Barangay 243,Cebu,Cebu Mun 1,49,female,3,12159.72,12875.04,7.071863,123.178695,916,enum_02,2025-07-15
I004630,B259,Barangay 259,Agusan del Norte,Agusan Mun 5,33,female,7,15766.05,9963.08,7.903749,125.794548,1039,enum_16,2025-01-29
I005738,B317,Barangay 317,Leyte,Leyte Mun 17,38,male,4,6780.08,4632.6,9.566987,125.830098,391,enum_07,2025-01-05
I006740,B371,Barangay 371,Leyte,Leyte Mun 15,46,male,5,16971.31,11835.27,7.281906,125.322036,998,enum_09,2025-06-06
I002841,B160,Barangay 160,Iloilo,Iloilo Mun 8,36,male,5,18407.37,18609.67,6.250226,125.345935,1091,enum_07,2025-10-09
I001843,B100,Barangay 100,Iloilo,Iloilo Mun 11,40,female,3,11417.85,10126.2,9.163819,124.539826,1182,enum_07,2025-05-09
I001646,B089,Barangay 089,Leyte,Leyte Mun 14,25,male,4,11456.24,10631.1,11.455509,124.519967,1005,enum_03,2025-05-27
I007612,B418,Barangay 418,Iloilo,Iloilo Mun 1,46,female,2,9108.11,7328.8,7.996304,124.067701,694,enum_10,2025-05-20
I007806,B429,Barangay 429,Cebu,Cebu Mun 9,44,female,5,4549.88,4592.34,6.329478,125.240729,599,enum_06,2025-09-29
I001245,B070,Barangay 070,Iloilo,Iloilo Mun 8,35,female,4,7019.66,6377.12,9.893139,123.553859,830,enum_11,2025-08-07
I004744,B266,Barangay 266,Bukidnon,Bukidnon Mun 11,55,female,3,7084.59,7700.49,11.934297,125.157316,1034,enum_12,2025-09-28
I000020,B002,Barangay 002,Bukidnon,Bukidnon Mun 11,58,male,6,8610.07,7632.36,7.93645,123.802476,899,enum_18,2025-10-26
I001764,B096,Barangay 096,Negros Occidental,Negros Mun 13,42,male,2,19581.31,16527.36,9.377842,122.939469,663,enum_12,2025-09-21
I004264,B238,Barangay 238,Iloilo,Iloilo Mun 4,32,female,6,12369.23,11952.29,6.089686,123.965293,623,enum_19,2025-08-16
I006197,B342,Barangay 342,Negros Occidental,Negros Mun 8,51,male,5,11152.07,10953.61,10.429586,125.603992,613,enum_17,2025-10-18
I008145,B447,Barangay 447,Cebu,Cebu Mun 9,21,female,5,15488.04,10679.59,7.632445,124.808287,630,enum_05,2025-06-06
I003421,B191,Barangay 191,Leyte,Leyte Mun 15,21,male,6,4584.13,4059.22,10.983588,124.18132,651,enum_11,2025-10-01
I001153,B066,Barangay 066,Negros Occidental,Negros Mun 2,24,female,3,10554.42,8515.34,11.318119,125.409058,1126,enum_09,2025-06-11
I007253,B399,Barangay 399,Cebu,Cebu Mun 9,46,female,7,8412.12,8183.11,9.890455,124.381981,1051,enum_03,2025-07-01
I001125,B065,Barangay 065,Leyte,Leyte Mun 17,30,male,6,16794.58,11919.18,10.849014,125.884115,980,enum_14,2025-05-16
I003945,B221,Barangay 221,Leyte,Leyte Mun 5,40,male,5,18272.94,11754.75,11.395121,125.962297,1031,enum_17,2025-02-10
I000631,B036,Barangay 036,Negros Occidental,Negros Mun 3,68,female,6,8880.29,9628.59,6.881247,123.583519,964,enum_06,2025-04-14
I002277,B125,Barangay 125,Leyte,Leyte Mun 3,48,male,5,8871.52,9572.47,6.710366,122.901957,777,enum_11,2025-08-21
I002913,B163,Barangay 163,Agusan del Norte,Agusan Mun 7,42,female,8,10588.91,8709.66,9.670659,124.165264,658,enum_16,2025-05-06
I004934,B276,Barangay 276,Negros Occidental,Negros Mun 14,41,female,4,8765.1,9170.0,10.202276,125.190276,1539,enum_16,2025-03-29
I007784,B428,Barangay 428,Bukidnon,Bukidnon Mun 4,27,male,9,9394.08,8792.35,7.107751,122.262604,706,enum_12,2025-06-03
I004447,B248,Barangay 248,Bukidnon,Bukidnon Mun 5,18,male,2,11819.8,8506.23,9.13609,123.808231,964,enum_05,2025-05-30
I000675,B039,Barangay 039,Cebu,Cebu Mun 3,36,female,5,15139.01,12450.44,6.932954,125.360641,940,enum_20,2025-07-03
I008121,B446,Barangay 446,Bukidnon,Bukidnon Mun 12,18,female,1,13760.87,14828.9,8.709307,125.007922,1491,enum_19,2025-01-07
I001078,B062,Barangay 062,Bukidnon,Bukidnon Mun 9,51,female,2,8458.45,6077.17,11.639693,122.407002,638,enum_13,2025-10-25
I000810,B046,Barangay 046,Iloilo,Iloilo Mun 11,57,female,5,9674.23,8269.81,9.461813,122.6336,471,enum_13,2025-02-14
I005305,B295,Barangay 295,Agusan del Norte,Agusan Mun 5,50,male,4,16043.91,14495.94,11.937813,125.337944,186,enum_05,2025-06-05
I004604,B258,Barangay 258,Negros Occidental,Negros Mun 10,18,female,5,3886.85,3308.54,11.938537,122.353845,1030,enum_12,2025-08-21
I007850,B432,Barangay 432,Negros Occidental,Negros Mun 9,26,male,7,9100.85,5957.57,6.566032,122.515485,359,enum_13,2025-09-06
I000727,B042,Barangay 042,Negros Occidental,Negros Mun 8,32,male,4,9311.45,6747.5,8.070533,123.958087,1358,enum_07,2025-03-16
I004119,B230,Barangay 230,Bukidnon,Bukidnon Mun 11,45,female,7,10544.73,10559.45,9.730079,124.248186,1175,enum_10,2025-01-19
I004346,B242,Barangay 242,Bukidnon,Bukidnon Mun 12,28,male,4,5998.64,4596.65,8.491791,124.405077,305,enum_10,2025-06-24
I004823,B269,Barangay 269,Leyte,Leyte Mun 10,41,female,5,15663.92,13604.41,7.756222,123.796652,850,enum_12,2025-03-08
I002246,B124,Barangay 124,Iloilo,Iloilo Mun 2,42,male,9,14069.64,14788.04,8.578369,125.815906,764,enum_08,2025-03-22
I000905,B052,Barangay 052,Iloilo,Iloilo Mun 12,18,female,6,15428.1,14328.57,10.416607,125.787878,935,enum_14,2025-07-07
I005260,B293,Barangay 293,Leyte,Leyte Mun 14,18,female,5,7547.29,5089.65,9.671466,125.710913,683,enum_10,2025-09-15
I002206,B121,Barangay 121,Agusan del Norte,Agusan Mun 3,30,male,8,12089.78,12414.67,6.67284,125.271981,1095,enum_09,2025-01-12
I001285,B072,Barangay 072,Negros Occidental,Negros Mun 7,43,female,2,14501.44,10370.16,10.708717,123.321498,1063,enum_12,2025-04-21
I000205,B013,Barangay 013,Agusan del Norte,Agusan Mun 5,37,male,7,18435.23,14916.86,9.007121,125.040589,432,enum_14,2025-04-15
I002722,B153,Barangay 153,Cebu,Cebu Mun 4,49,male,5,9964.71,6242.47,8.255265,122.51355,1307,enum_15,2025-02-25
I002294,B126,Barangay 126,Negros Occidental,Negros Mun 10,61,female,5,16798.87,17342.99,6.757942,123.424826,1147,enum_02,2025-02-28
I006446,B356,Barangay 356,Bukidnon,Bukidnon Mun 7,23,male,4,17717.22,13592.66,10.890182,122.256309,1517,enum_14,2025-10-25
I005947,B328,Barangay 328,Iloilo,Iloilo Mun 6,54,male,4,19994.01,18378.74,8.209668,124.294111,697,enum_12,2025-07-29
I005492,B304,Barangay 304,Iloilo,Iloilo Mun 4,34,female,2,14095.12,13651.94,10.265774,125.624802,710,enum_16,2025-01-26
I007878,B433,Barangay 433,Agusan del Norte,Agusan Mun 10,34,female,6,8430.54,7369.11,11.465064,125.043784,661,enum_16,2025-09-06
I003264,B183,Barangay 183,Cebu,Cebu Mun 9,24,female,4,13918.77,10123.92,9.112169,125.340025,595,enum_11,2025-02-06
I005594,B309,Barangay 309,Cebu,Cebu Mun 13,41,female,5,16829.36,11914.67,12.024355,125.200879,1341,enum_16,2025-08-02
I006467,B357,Barangay 357,Cebu,Cebu Mun 7,46,male,5,8810.0,6149.64,11.102643,122.845623,1036,enum_05,2025-06-05
I008078,B443,Barangay 443,Leyte,Leyte Mun 5,40,male,4,14167.88,10698.15,10.117146,123.159812,1021,enum_01,2025-09-27
I007846,B431,Barangay 431,Leyte,Leyte Mun 2,18,male,4,11489.73,11171.12,11.078394,122.448572,568,enum_19,2025-07-11
I005011,B281,Barangay 281,Leyte,Leyte Mun 18,39,male,6,12739.55,10117.5,10.346957,124.958214,620,enum_17,2025-09-21
I002999,B169,Barangay 169,Agusan del Norte,Agusan Mun 14,53,female,6,9621.73,7782.98,8.434659,123.102291,1167,enum_11,2025-08-06
I004595,B257,Barangay 257,Leyte,Leyte Mun 4,43,female,3,12568.36,11465.14,7.468156,123.822226,1244,enum_09,2025-07-21
I004671,B261,Barangay 261,Cebu,Cebu Mun 6,38,female,3,8861.44,9650.59,6.176731,123.420738,413,enum_12,2025-05-17
I003605,B202,Barangay 202,Iloilo,Iloilo Mun 5,46,female,5,3884.39,2621.29,6.010688,124.434791,1504,enum_14,2025-05-10
I003373,B189,Barangay 189,Cebu,Cebu Mun 1,40,male,3,17898.4,13836.49,9.923497,124.667756,901,enum_17,2025-01-24
I002075,B113,Barangay 113,Leyte,Leyte Mun 8,47,male,7,8331.97,5380.25,10.147212,125.33393,369,enum_02,2025-04-10
I003517,B197,Barangay 197,Leyte,Leyte Mun 13,38,male,5,17595.48,12306.27,11.653414,125.032669,1576,enum_01,2025-06-13
I001040,B060,Barangay 060,Negros Occidental,Negros Mun 1,27,female,7,7261.43,7606.63,8.997483,125.658435,1122,enum_04,2025-09-05
I002760,B154,Barangay 154,Iloilo,Iloilo Mun 6,53,female,7,9310.14,8461.6,6.620013,122.165115,905,enum_19,2025-07-26
I004663,B261,Barangay 261,Cebu,Cebu Mun 6,39,male,4,14416.62,12385.78,7.204107,123.012106,674,enum_02,2025-02-06
I001028,B059,Barangay 059,Leyte,Leyte Mun 6,37,male,5,14883.0,10615.0,8.57477,122.492834,822,enum_20,2025-07-12
I002193,B120,Barangay 120,Negros Occidental,Negros Mun 5,23,female,2,14909.0,16257.71,10.066754,123.178287,871,enum_14,2025-02-12
I005592,B309,Barangay 309,Cebu,Cebu Mun 13,23,male,2,10425.5,8966.05,7.385595,122.761415,1521,enum_07,2025-01-12
I004945,B277,Barangay 277,Agusan del Norte,Agusan Mun 12,63,male,7,20939.4,18143.0,6.594012,124.921062,811,enum_05,2025-10-22
I007554,B415,Barangay 415,Agusan del Norte,Agusan Mun 5,29,female,4,12915.72,13583.48,6.723247,125.39189,778,enum_06,2025-06-13
I007553,B415,Barangay 415,Agusan del Norte,Agusan Mun 5,38,female,3,17830.33,13064.67,8.694902,124.664918,1161,enum_15,2025-04-30
I001525,B083,Barangay 083,Leyte,Leyte Mun 16,44,male,2,8782.0,5495.26,9.637621,123.198574,681,enum_10,2025-01-22
I004251,B238,Barangay 238,Iloilo,Iloilo Mun 4,30,female,6,13308.18,12533.58,7.971994,125.192629,886,enum_08,2025-03-31
I003885,B218,Barangay 218,Bukidnon,Bukidnon Mun 3,41,male,3,15316.05,11243.37,8.565458,123.971182,954,enum_06,2025-03-19
I007730,B425,Barangay 425,Leyte,Leyte Mun 13,54,male,3,15046.79,14529.29,10.653725,123.665565,1149,enum_04,2025-03-03
I004371,B244,Barangay 244,Iloilo,Iloilo Mun 3,18,female,5,13799.16,13513.09,8.797532,124.783897,847,enum_03,2025-05-24
I004802,B268,Barangay 268,Iloilo,Iloilo Mun 2,27,female,4,13172.22,7932.22,10.118388,123.053666,530,enum_15,2025-03-24
I003478,B195,Barangay 195,Cebu,Cebu Mun 4,25,male,3,11611.19,10767.23,10.725254,122.061481,1182,enum_06,2025-07-02
I006678,B368,Barangay 368,Bukidnon,Bukidnon Mun 11,31,male,3,10586.4,7487.78,11.018327,123.838274,573,enum_12,2025-06-17
I000864,B049,Barangay 049,Agusan del Norte,Agusan Mun 1,19,male,3,17088.01,11164.94,7.416701,125.106455,1014,enum_04,2025-03-15
I004608,B258,Barangay 258,Negros Occidental,Negros Mun 10,31,male,6,13658.63,13381.36,10.198269,123.978524,256,enum_18,2025-08-27
I000643,B037,Barangay 037,Agusan del Norte,Agusan Mun 1,55,male,5,9146.92,9195.94,7.405566,123.471702,456,enum_02,2025-04-03
I004997,B280,Barangay 280,Iloilo,Iloilo Mun 4,42,female,5,14914.87,13435.83,11.506253,123.586951,662,enum_13,2025-04-30
I004478,B250,Barangay 250,Iloilo,Iloilo Mun 3,38,female,3,9797.05,6290.62,10.898052,122.098095,1153,enum_15,2025-06-28
I002306,B127,Barangay 127,Agusan del Norte,Agusan Mun 9,50,female,3,20887.93,16868.81,10.432322,125.500798,874,enum_10,2025-03-24
I003751,B212,Barangay 212,Bukidnon,Bukidnon Mun 14,40,female,2,15927.71,17066.95,7.95034,125.364144,708,enum_09,2025-03-06
I008092,B445,Barangay 445,Agusan del Norte,Agusan Mun 10,44,female,2,12469.62,11052.93,11.492921,122.813261,832,enum_17,2025-09-27
I001910,B105,Barangay 105,Cebu,Cebu Mun 5,19,male,8,9400.14,7912.32,7.135189,125.628043,741,enum_05,2025-07-07
I000521,B031,Barangay 031,Agusan del Norte,Agusan Mun 3,28,female,4,14773.07,9049.41,10.605409,123.792182,1199,enum_06,2025-10-19
